11665392|2023-02-14T01:56:32|36.781|36.1142|10.0|us|NEIC PDE|us|us6000jqtp|mb|4.2|us|JORDAN - SYRIA REGION
11657015|2023-02-13T19:20:27|38.0051|36.42|7.437|us|NEIC PDE|us|us6000jnmc|Mwr|4.6|us|TURKEY
11656957|2023-02-13T15:15:05|37.9396|36.3113|10.0|us|NEIC PDE|us|us6000jnlc|mb|4.1|us|TURKEY
11656931|2023-02-13T14:28:17|38.0402|38.589|13.42|us|NEIC PDE|us|us6000jnl4|mb|4.3|us|TURKEY
11656846|2023-02-13T11:59:17|36.8728|36.6318|9.15|us|NEIC PDE|us|us6000jnks|Mwr|4.5|us|JORDAN - SYRIA REGION
11656732|2023-02-12T22:52:59|38.0251|36.6342|10.0|us|NEIC PDE|us|us6000jni7|Mwr|4.3|us|TURKEY
11665302|2023-02-12T22:02:06|36.0509|35.8611|10.0|us|NEIC PDE|us|us6000jqc9|mb|4.0|us|TURKEY
11665350|2023-02-12T21:21:39|36.941|36.5031|10.0|us|NEIC PDE|us|us6000jqc3|mb|4.3|us|JORDAN - SYRIA REGION
11656699|2023-02-12T19:02:30|37.2414|37.0614|21.645|us|NEIC PDE|us|us6000jnh5|mb|4.3|us|TURKEY
11656677|2023-02-12T18:33:15|37.3899|37.048|15.731|us|NEIC PDE|us|us6000jnh1|mb|4.7|us|TURKEY
11656670|2023-02-12T17:28:17|38.0781|36.611|10.0|us|NEIC PDE|us|us6000jngq|mb|4.1|us|TURKEY
11656654|2023-02-12T16:29:49|38.8272|38.0251|10.0|us|NEIC PDE|us|us6000jngk|Mww|5.0|us|TURKEY
11656650|2023-02-12T14:30:03|37.8149|36.7003|10.0|us|NEIC PDE|us|us6000jng3|mb|4.4|us|TURKEY
11656641|2023-02-12T13:29:14|37.9679|38.2961|10.0|us|NEIC PDE|us|us6000jnfq|mb|4.6|us|TURKEY
11656605|2023-02-12T12:25:22|36.7991|36.7677|4.27|us|NEIC PDE|us|us6000jnfg|mb|4.2|us|JORDAN - SYRIA REGION
11656590|2023-02-12T10:00:25|38.1339|38.2786|16.771|us|NEIC PDE|us|us6000jnf7|mb|4.1|us|TURKEY
11656588|2023-02-12T09:32:23|36.1158|36.3017|10.0|us|NEIC PDE|us|us6000jnf4|mb|4.2|us|JORDAN - SYRIA REGION
11666937|2023-02-12T08:14:10|38.0797|37.3193|7.67|us|NEIC PDE|us|us6000jqbp|mb|4.4|us|TURKEY
11666325|2023-02-12T07:12:36|35.5279|35.6189|10.0|us|NEIC PDE|us|us6000jqbn|mb|4.1|us|JORDAN - SYRIA REGION
11666311|2023-02-12T06:15:23|38.1156|38.5843|8.654|us|NEIC PDE|us|us6000jnei|mb|4.0|us|TURKEY
11656551|2023-02-12T04:52:59|37.9055|37.4792|10.0|us|NEIC PDE|us|us6000jndz|mb|4.1|us|TURKEY
